"Gene"	"C_0_vs_1_pval"	"C_0_vs_1_logFC"	"C_0_vs_1_pct1"	"C_0_vs_1_pct2"	"C_0_vs_1_adjpval"
"Rassf5"	3.31539956484319e-08	-0.429070054553473	0.135	0.18	0.000417209881239867
"Tor2a"	3.32125039041645e-08	-0.315391540025461	0.223	0.277	0.000417946149130006
"Atp9a"	3.35587692406263e-08	1.83140255225447	0.017	0.005	0.000422303552124042
"Mrps34"	3.35959072278138e-08	0.289588635434288	0.263	0.229	0.000422770896554809
"Zfp821"	3.36503164355561e-08	-0.61787855532854	0.067	0.101	0.000423455582025038
"Cmc2"	3.3876597512955e-08	0.528825404813843	0.135	0.096	0.000426303103103025
"Rabgef1"	3.3916594898517e-08	-0.427529553377925	0.128	0.173	0.000426806430202938
"Gins1"	3.45461115575053e-08	1.25630804514219	0.032	0.014	0.000434728267839647
"Haao"	3.46370005348332e-08	0.673263738730507	0.088	0.056	0.000435872014730341
"Btbd1"	3.48618035536668e-08	-0.285094182721023	0.294	0.351	0.000438700935919343
"Nsun2"	3.5096884285235e-08	0.383412766650317	0.224	0.178	0.000441659191845397
"2900093K20Rik"	3.53141507900843e-08	1.11659010032681	0.039	0.02	0.000444393273542421
"Igf1r"	3.53151486167452e-08	-1.02633091863111	0.026	0.048	0.000444405830193122
"Zkscan14"	3.55590929817461e-08	0.803673246734422	0.061	0.036	0.000447475626082293
"Slc26a2"	3.61265590865829e-08	-0.556214615370202	0.074	0.11	0.000454616619545559
"Ppp1r35"	3.6529551140184e-08	-0.337693075758338	0.171	0.22	0.000459687871548076
"Dnajc2"	3.68958039775998e-08	0.333132133231638	0.244	0.206	0.000464296797254116
"Tob1"	3.72026573578242e-08	-0.377230933889354	0.165	0.214	0.00046815824019086
"Tafa2"	3.73173756828789e-08	2.08416862263444	0.015	0.003	0.000469601855593348
"Rcsd1"	3.75217841225879e-08	-0.411434357948075	0.148	0.194	0.000472174131398646
"Slc25a26"	3.75346829335462e-08	1.09178180674431	0.039	0.019	0.000472336450035745
"Gm26902"	3.89422203727946e-08	1.38115036039157	0.027	0.011	0.000490048901171248
"Sh3pxd2a"	3.92132396409232e-08	1.11369457493761	0.037	0.017	0.000493459407641378
"Ralgps2"	3.96944406200126e-08	-1.24256045851675	0.011	0.028	0.000499514840762238
"Hmgcr"	4.07313995474092e-08	-0.52603982924583	0.087	0.125	0.000512563931904597
"Tchh"	4.11691295250114e-08	-2.01269291661815	0.003	0.014	0.000518072325942743
"Mon2"	4.17929036003802e-08	0.512030162270865	0.137	0.098	0.000525921898907185
"Mdfic"	4.32291996025524e-08	0.273721105521452	0.322	0.286	0.000543996247798519
"Trim46"	4.32819140493368e-08	-1.11191252158616	0.017	0.037	0.000544659606396854
"Rbbp7"	4.42533773559333e-08	0.384987690927702	0.197	0.16	0.000556884500647064
"Sac3d1"	4.47958605155664e-08	0.57991792117254	0.109	0.075	0.000563711108727887
"Zfp277"	4.51810617538096e-08	-0.355605117254972	0.164	0.212	0.000568558481109941
"Lmo2"	4.56471375616569e-08	0.365184868395545	0.244	0.2	0.00057442357907589
"AY036118"	4.63134631396767e-08	0.271382509396091	0.665	0.617	0.000582808620149691
"Snrk"	4.67304894284449e-08	-0.550626237812884	0.085	0.121	0.000588056478967551
"Mccc2"	4.73777513803704e-08	1.18370429618535	0.032	0.014	0.000596201623370581
"Ccna2"	4.74183708506358e-08	2.00473415514003	0.017	0.005	0.000596712778784401
"Snd1"	4.74320277903346e-08	-0.355035187775158	0.186	0.236	0.00059688463771357
"Hgs"	4.76516302088954e-08	-0.284580329005918	0.221	0.273	0.000599648114548739
"Bag2"	4.83013380647624e-08	2.72684662121188	0.01	0.001	0.00060782403820697
"Kin"	4.87274870442834e-08	-0.565334130281429	0.074	0.11	0.000613186696965262
"Arhgap21"	4.93711119380545e-08	1.154131180802	0.035	0.016	0.000621286072628478
"Ldlrad3"	4.95598831620525e-08	-1.06505738614004	0.019	0.039	0.000623661569711268
"Nfkbid"	5.26626071276529e-08	-0.266626533088157	0.184	0.232	0.000662706248094384
"Snhg3"	5.31476929052907e-08	0.258101440314663	0.272	0.248	0.000668810567520178
"Dnaaf3"	5.34262093428403e-08	-0.690489261603719	0.049	0.079	0.000672315418370302
"Fnta"	5.39446127325284e-08	-0.284522483043761	0.217	0.269	0.000678839006626138
"Bckdha"	5.54284660485463e-08	0.572557863660541	0.095	0.063	0.000697511816754907
"Gla"	5.57906083240621e-08	0.342976379817491	0.257	0.227	0.000702069015149998
"Mtf1"	5.73510984757516e-08	-0.438371377552903	0.125	0.168	0.000721706223218858
"Mat2a"	5.82754964262844e-08	-0.299805540281991	0.232	0.286	0.000733338847028363
"Prkacb"	5.90421549238172e-08	0.469091446870933	0.15	0.112	0.000742986477561316
"Wdr81"	5.91994913240012e-08	0.540351752790639	0.115	0.083	0.000744966398821231
"Ppp1r9b"	5.95497655407118e-08	-0.301473597321795	0.194	0.244	0.000749374249564317
"Ptpa"	6.17058066686262e-08	0.282546471013994	0.288	0.254	0.000776505871117991
"Letm1"	6.1918865512739e-08	-0.274736606242293	0.182	0.228	0.000779187003612307
"Slc35a5"	6.24961298060662e-08	-0.615676243298132	0.065	0.098	0.000786451297479538
"Uaca"	6.27437310744811e-08	1.86177620129799	0.015	0.004	0.00078956711184127
"Cep55"	6.31422590122348e-08	2.18370429618535	0.014	0.003	0.000794582187409963
"Crtc2"	6.33433231145198e-08	-0.385441499073029	0.149	0.196	0.000797112378073118
"Crk"	6.56797213278042e-08	-0.291044382377071	0.232	0.286	0.000826513613189088
"Lsm10"	6.65969728077457e-08	-0.298029480343253	0.18	0.227	0.000838056305812672
"Gm16933"	6.71316308961116e-08	1.76447899994307	0.018	0.005	0.000844784443196669
"Dpp3"	6.73915315808616e-08	-0.373365421334492	0.173	0.221	0.000848055033413563
"Tmem242"	6.83068783335396e-08	0.323437451248477	0.28	0.229	0.000859573756949262
"Coro7"	6.8575520822796e-08	-0.317741442658794	0.187	0.237	0.000862954354034065
"Efr3a"	6.92773217658942e-08	-0.378300139601085	0.165	0.213	0.000871785817102013
"Zfp207"	6.93725796406151e-08	-0.261988187310742	0.253	0.308	0.0008729845421975
"Lrrc58"	7.01642852858646e-08	0.326954344624426	0.253	0.218	0.000882947366037321
"Meis3"	7.19933958619979e-08	-0.636792675624042	0.059	0.088	0.000905964893527381
"Ctsk"	7.30041145611564e-08	2.81298069746315	0.037	0.019	0.000918683777637593
"Mmp28"	7.33828713970033e-08	-2.72318629942317	0.001	0.01	0.000923450053659889
"Spr"	7.35440078475891e-08	0.366081038673921	0.231	0.185	0.000925477794754061
"Cenpm"	7.36337911037082e-08	1.64904687731226	0.021	0.007	0.000926607627249064
"Dmac1"	7.37822091911111e-08	-0.293342865368916	0.272	0.326	0.000928475320460942
"Cep78"	7.43012031562522e-08	1.09766446511866	0.037	0.017	0.000935006340518277
"Napg"	7.44030875311078e-08	0.41938821387419	0.164	0.129	0.000936288453491461
"Cd40"	7.61681940901113e-08	-0.285389687143063	0.214	0.265	0.00095850055442996
"Gfpt1"	7.73274114423907e-08	0.571383679843734	0.113	0.081	0.000973088145591045
"Larp4"	7.81735532633211e-08	0.598741795464196	0.1	0.066	0.000983735994265633
"Atmin"	7.90599783326611e-08	0.726548820603766	0.072	0.043	0.000994890767338208
"Agtpbp1"	7.92511307437174e-08	-0.5321380064151	0.088	0.125	0.00099729622927894
"Wdr12"	7.9258035410171e-08	0.733359928170555	0.068	0.043	0.000997383117601592
"Polb"	8.11356266740582e-08	-0.335638120792278	0.207	0.257	0.00102101072606635
"Acsbg1"	8.15703345240462e-08	1.08684275693276	0.036	0.017	0.0010264810896506
"Birc2"	8.3385368690764e-08	-0.548099592865075	0.071	0.106	0.00104932147960457
"Gmip"	8.48320923158517e-08	-0.331710343592081	0.167	0.214	0.00106752704970268
"Cd276"	8.64489474138012e-08	0.903945655541929	0.05	0.027	0.00108787355425527
"Acaa1a"	8.68226615180124e-08	-0.265994049648857	0.304	0.359	0.00109257637254267
"Immt"	8.69193439409498e-08	-0.282896008212411	0.277	0.332	0.00109379302415291
"Jak3"	8.85465629932353e-08	-0.390889231152259	0.15	0.196	0.00111426994870687
"Skiv2l"	8.96562553693941e-08	-0.402486552878114	0.118	0.159	0.00112823431756846
"Ahi1"	8.98203252248932e-08	-0.72609789484307	0.033	0.057	0.00113029897263006
"Rpl3l"	9.29050054298143e-08	-1.43987949856311	0.009	0.024	0.00116911658832878
"Impa1"	9.48332551045772e-08	-0.443894615070246	0.121	0.163	0.001193381682236
"Rin2"	9.51871906635977e-08	-0.309301572911121	0.206	0.257	0.00119783560731071
"Cdkn2c"	9.59174594309595e-08	0.788219594327909	0.065	0.039	0.00120702530947919
"R3hcc1"	9.60445224318595e-08	0.748394401880247	0.067	0.041	0.00120862427028252
"Bloc1s4"	9.6110708933898e-08	-0.324538121738435	0.179	0.227	0.00120945716122417
"Agfg2"	9.95891164233099e-08	-0.40015311444662	0.13	0.173	0.00125322944107093
"Tubb2a"	1.00377351830994e-07	-0.276775242708503	0.329	0.385	0.00126314859544123
"Galk1"	1.01185957022404e-07	0.310747833758654	0.306	0.257	0.00127332408316993
"Entr1"	1.01384215214012e-07	-0.312787694947843	0.215	0.267	0.00127581896425313
"Sh3tc1"	1.03713616106243e-07	0.734819026422835	0.071	0.043	0.00130513214508096
"March8"	1.05083196187253e-07	0.544991409686587	0.116	0.08	0.00132236694082039
"Abr"	1.06547884858386e-07	0.324275054283103	0.291	0.244	0.00134079858305793
"Nlrc4"	1.06959795191003e-07	-0.920916666525345	0.024	0.046	0.00134598206268358
"Clmn"	1.07783207536595e-07	-2.13822379870201	0.002	0.01	0.00135634388364052
"Rpia"	1.09580900094937e-07	-0.482002614811032	0.103	0.142	0.00137896604679469
"Tcaf1"	1.10358194101938e-07	1.61666370346146	0.017	0.005	0.00138874751457879
"Samd4b"	1.10575738898137e-07	-0.355881410928425	0.17	0.218	0.00139148509829415
"Gm13710"	1.11762591235629e-07	1.97030065807616	0.015	0.004	0.00140642044810915
"Pck2"	1.11947511877644e-07	0.498436889668511	0.12	0.092	0.00140874748946827
"Git2"	1.12296456953254e-07	-0.313574953073305	0.209	0.26	0.00141313861429975
"Cpeb2"	1.15566047657886e-07	0.619000634447996	0.098	0.067	0.00145428314372684
"Phpt1"	1.18913981118234e-07	0.898929199715456	0.05	0.027	0.00149641353839186
"Vps26a"	1.19361855731388e-07	-0.266716081156977	0.269	0.324	0.00150204959252379
"Pola1"	1.22048579069243e-07	1.36100882799326	0.028	0.012	0.00153585931900736
"Dusp8"	1.23881567899902e-07	2.11553279354377	0.012	0.002	0.00155892565045237
"Tjp3"	1.24907896519036e-07	-0.82272197297408	0.03	0.053	0.00157184096979555
"Nubpl"	1.2582120564896e-07	0.654775830378524	0.072	0.048	0.00158333405188651
"Casp7"	1.26292463672701e-07	-0.608227757198782	0.064	0.096	0.00158926436285727
"Sec24b"	1.28022018033026e-07	-0.372235303305292	0.155	0.201	0.0016110290749276
"Acvr2a"	1.28858435994214e-07	-0.650122837233443	0.044	0.071	0.00162155455855119
"Abcd1"	1.32335603280938e-07	-0.417683752448915	0.133	0.176	0.00166531123168732
"Nfix"	1.33288164497698e-07	0.561145008806544	0.103	0.069	0.00167729826203903
"Ggnbp2"	1.35150728723099e-07	-0.252763635916674	0.297	0.353	0.00170073677025148
"Pias1"	1.36260772809078e-07	-0.270120898953977	0.185	0.23	0.00171470556502944
"Pmm1"	1.36281924387321e-07	0.545221278509479	0.111	0.076	0.00171497173649004
"Hist1h2ae"	1.41281044348536e-07	1.38400294667118	0.026	0.011	0.00177788066208198
"Hbp1"	1.45727299050474e-07	0.341914389434236	0.238	0.2	0.00183383233125117
"1110059E24Rik"	1.50463529823008e-07	-0.497195235560095	0.094	0.131	0.00189343305929273
"Adar"	1.50585099179072e-07	-0.394655469711557	0.145	0.19	0.00189496288806944
"Plxdc1"	1.52973902040511e-07	0.565058669207907	0.097	0.071	0.00192502358327779
"Acp5"	1.55327534336309e-07	0.634054276150883	0.116	0.086	0.00195464169208812
"Sept11"	1.56094224013283e-07	0.683989082082707	0.077	0.048	0.00196428971498315
"Ormdl2"	1.56252866478086e-07	-0.290543933141829	0.262	0.313	0.00196628607176023
"Zfp655"	1.60902225432285e-07	0.525126600703862	0.123	0.089	0.00202479360483987
"Rmdn3"	1.61625855293436e-07	-0.470892392372857	0.096	0.127	0.00203389976301259
"Farsb"	1.63584861507764e-07	0.445808231144655	0.157	0.116	0.0020585518972137
"Pten"	1.63673503372202e-07	-0.336323306736514	0.218	0.264	0.0020596673664358
"Plekhm1"	1.63886085819847e-07	0.400328237062188	0.147	0.12	0.00206234250395695
"Prss30"	1.63929087470552e-07	-1.37429115693553	0.009	0.024	0.00206288363672943
"Tmem185b"	1.65496961413183e-07	-0.385097655726568	0.16	0.204	0.0020826137624235
"Abcc4"	1.65765744535733e-07	-0.75658945769038	0.039	0.065	0.00208599612923766
"Prkce"	1.66512515138106e-07	-0.941531887696913	0.021	0.041	0.00209539349049792
"Kctd17"	1.68976098733672e-07	-0.605616703041991	0.046	0.073	0.00212639522646453
"Trim8"	1.71466513844109e-07	0.288155460150383	0.286	0.249	0.00215773461021427
"Fam3c"	1.72694358532808e-07	0.340159751464111	0.232	0.193	0.00217318580777685
"Atp10a"	1.76003656354967e-07	-1.68711704471564	0.006	0.018	0.00221483001157091
"Zfp622"	1.76213727344893e-07	-0.368609010791989	0.203	0.238	0.00221747354490813
"Gtf2h2"	1.79067272979977e-07	0.551607819873101	0.108	0.076	0.00225338256318003
"Fam110b"	1.81153460426762e-07	1.08416862263444	0.034	0.016	0.00227963514601038
"Acbd4"	1.84071276703277e-07	-0.528370122439143	0.081	0.114	0.00231635294603403
"Lmo4"	1.85242927069878e-07	-0.376054621101112	0.187	0.233	0.00233109699424734
"Zc3h7b"	1.85432465183971e-07	1.23617171607949	0.029	0.012	0.00233348214187509
"Rrad"	1.87550916659144e-07	-0.739674422211736	0.05	0.078	0.00236014073523867
"Cmip"	1.88956245155328e-07	-0.436336027602966	0.126	0.167	0.00237782538903465
"Tmub2"	1.90081085818284e-07	-0.417809380799651	0.133	0.175	0.00239198038393729
"Atad1"	1.91209131816367e-07	-0.405476614093603	0.138	0.181	0.00240617571477717
"Ptpmt1"	1.92726376360793e-07	0.319503513723038	0.244	0.205	0.00242526872012422
"Dedd2"	1.92790519351536e-07	-0.45661442951817	0.097	0.134	0.00242607589551973
"Ccdc80"	1.94721023419457e-07	-2.00697926542376	0.003	0.014	0.00245036935871045
"Atf5"	1.95553740288244e-07	0.589207579058645	0.106	0.074	0.00246084826778726
"Ighm"	1.96170424375752e-07	0.615691864394133	0.092	0.077	0.00246860862034446
"R74862"	1.97239281040426e-07	1.71975719642556	0.018	0.005	0.00248205911261273
"Lyrm1"	1.98075905355037e-07	-0.58291457199523	0.064	0.096	0.00249258719298778
"Ap1s2"	2.00316638266361e-07	-0.35362363289692	0.187	0.234	0.00252078457594389
"Rps19bp1"	2.01363553620896e-07	0.373276540078125	0.217	0.175	0.00253395895876536
"Vps4a"	2.01584600979261e-07	-0.277349239475935	0.175	0.219	0.00253674061872302
"Alkbh1"	2.01591250320518e-07	0.564546875580599	0.109	0.075	0.0025368242940334
"Eif4a2"	2.04806620683654e-07	0.285212584022504	0.317	0.28	0.0025772865146831
"Snhg4"	2.05361360231859e-07	0.71409903325573	0.069	0.042	0.00258426735715772
"Rpl9-ps6"	2.05877624873259e-07	0.768029704804793	0.059	0.034	0.00259076403140509
"Ccdc91"	2.06020560502758e-07	0.893908822238799	0.048	0.026	0.0025925627333667
"Azi2"	2.08191317867784e-07	-0.286795986746787	0.239	0.291	0.0026198795440482
"Shtn1"	2.14692870753576e-07	-0.497577165403176	0.09	0.127	0.002701695085563
"Ppp3r1"	2.1478867529387e-07	-0.327655114495806	0.189	0.237	0.00270290068989806
"Sec23b"	2.1597375822356e-07	-0.432707843160856	0.124	0.162	0.00271781377348528
"Gm44066"	2.20104879753257e-07	-1.52649438841807	0.007	0.02	0.00276979980681499
"Map2k3"	2.21563874869281e-07	-0.269423430872561	0.253	0.306	0.00278815980135503
"Arl6ip6"	2.26091615264806e-07	-0.41255579587019	0.106	0.144	0.00284513688649232
"Pold2"	2.26282942348746e-07	0.701529113758031	0.072	0.045	0.00284754454651662
"Syncrip"	2.35248061007514e-07	0.385845285501611	0.206	0.161	0.00296036159971855
"Klhdc3"	2.36352719033979e-07	-0.282543532925131	0.191	0.238	0.00297426261632359
"Ola1"	2.36444806901796e-07	0.267514139839072	0.308	0.273	0.0029754214500522
"Sirt1"	2.4005282488375e-07	0.978290210024415	0.044	0.023	0.00302082474833711
"Mdp1"	2.42597363905623e-07	0.358009783424814	0.191	0.148	0.00305284522738836
"Ddx49"	2.4417522169536e-07	0.558677298482058	0.105	0.073	0.00307270098981441
"Slc30a1"	2.47313733278389e-07	-0.61541055564166	0.061	0.092	0.00311219601957525
"2510002D24Rik"	2.49867403874306e-07	0.738544435303719	0.065	0.039	0.00314433141035427
"Clp1"	2.52628113133545e-07	-0.463993959883767	0.107	0.144	0.00317907217567253
"Jag1"	2.52993723932563e-07	0.420144492007433	0.123	0.089	0.00318367302196737
"Ttc14"	2.56144897988815e-07	-0.380508556798332	0.151	0.195	0.00322332739629124
"Lin7c"	2.57189294734918e-07	0.407254496784499	0.175	0.137	0.00323647008494421
"Mir99ahg"	2.67203326376862e-07	2.5779832352974	0.01	0.001	0.00336248665912643
"Nudt22"	2.73352273801774e-07	-0.501546261436698	0.088	0.124	0.00343986501352152
"Sil1"	2.74888496682329e-07	0.492162844909162	0.127	0.092	0.00345919684225043
"Ctnnbip1"	2.78000197816506e-07	-0.285129554267149	0.272	0.324	0.00349835448932291
"AW011738"	2.79308396870088e-07	-0.794570932659933	0.016	0.032	0.00351481686621318
"Cemip2"	2.80699589270894e-07	-0.466438156436804	0.091	0.127	0.00353232363138493
"Eaf1"	2.82380806182491e-07	0.450323039368185	0.155	0.119	0.00355348006500046
"2210408F21Rik"	2.82677158923855e-07	-0.428044147558749	0.083	0.115	0.00355720936789779
"Hfe"	2.88555144710482e-07	0.46387983484054	0.147	0.11	0.0036311779410367
"Tmem223"	2.89702601431916e-07	0.360609425837622	0.221	0.176	0.00364561753641923
"Ccdc107"	2.90864469278452e-07	0.370996139633541	0.211	0.167	0.00366023848140004
"Mfhas1"	2.92617321778176e-07	0.682399724511106	0.072	0.047	0.00368229637725657
"Dr1"	2.94626027885653e-07	-0.364661050872233	0.173	0.217	0.00370757393491306
"Nop53"	2.97058597552296e-07	-0.320887226108878	0.278	0.325	0.00373818539159809
"Tmem43"	3.03686305165595e-07	-0.267233810623759	0.227	0.277	0.00382158846420384
"Cnot3"	3.03927344973096e-07	-0.40848977376688	0.121	0.161	0.00382462170914145
"Dusp9"	3.03957729201275e-07	1.79138687340659	0.016	0.005	0.00382500406426885
"Mindy1"	3.04454336212416e-07	-0.368464971343239	0.166	0.211	0.00383125336689704
"Surf2"	3.08838379357004e-07	0.503133962730165	0.125	0.09	0.00388642216582854
"Tfap4"	3.10806989252685e-07	1.25829361260604	0.027	0.011	0.00391119515275579
"Ppil2"	3.12494156404658e-07	-0.287288612025718	0.192	0.239	0.00393242646419622
"Smc4"	3.1366870675165e-07	0.478857476521479	0.135	0.103	0.00394720700576277
"Ubr4"	3.14040150311042e-07	-0.322388166927579	0.214	0.262	0.00395188125151416
"Zfp91"	3.15574775556428e-07	0.376732509182685	0.206	0.165	0.00397119297560209
"Agpat3"	3.18467544777163e-07	0.546380179907381	0.102	0.07	0.00400759558347582
"Shoc2"	3.18595570979345e-07	-0.489608741088287	0.093	0.127	0.00400920666520408
"Tnfrsf13b"	3.19413338902641e-07	-0.360126589950307	0.162	0.207	0.00401949745675083
"Dnase2a"	3.19502460132424e-07	0.28770201671957	0.25	0.217	0.00402061895830642
"Pdk1"	3.23320847964486e-07	0.478308781020016	0.136	0.101	0.00406866955078509
"2610318N02Rik"	3.25564674227994e-07	1.99927972504792	0.014	0.003	0.00409690586048507
"Knop1"	3.26189680197444e-07	0.422891960064778	0.159	0.124	0.00410477093560464
"Mllt3"	3.2670678959986e-07	1.0814542379374	0.035	0.018	0.00411127824032464
"Usp47"	3.29277182406087e-07	-0.383956303871514	0.144	0.187	0.00414362406339821
"Rnpepl1"	3.29611653405924e-07	-0.262759924460938	0.232	0.283	0.00414783304646015
"Cbx4"	3.31114461795681e-07	-0.511806870809136	0.082	0.117	0.00416674438723685
"Mgat4a"	3.34324714903086e-07	0.48326457804426	0.135	0.1	0.00420714221234043
"Plxdc2"	3.39458728420752e-07	-1.02109116510401	0.022	0.04	0.00427174863844675
"Casp8ap2"	3.4263116349992e-07	-0.583008641374906	0.061	0.089	0.004311670561483
"Gm11110"	3.43040655600588e-07	0.488487684492071	0.123	0.087	0.0043168236100778
"Ndufv1"	3.49639557712001e-07	-0.252623171439097	0.273	0.326	0.00439986419424782
"Mnd1"	3.50566056106295e-07	2.23523459682543	0.012	0.002	0.00441152325004162
"Vwa8"	3.53543398616875e-07	0.751299664936421	0.061	0.036	0.00444899012819476
"Usp24"	3.5690633786257e-07	0.621594466518014	0.083	0.054	0.00449130935566258
"Apobr"	3.57985299696229e-07	-0.27538304490804	0.213	0.262	0.00450488701137735
"Ppp1r10"	3.62972328708491e-07	-0.30458218512413	0.163	0.208	0.00456764378446765
"Ddx18"	3.67829134151755e-07	0.388144048108297	0.188	0.149	0.00462876182416569
"Slc35f5"	3.71661243687371e-07	-0.392645074231096	0.14	0.182	0.00467698509056187
"4833407H14Rik"	3.71844657556964e-07	-1.87518939286822	0.003	0.012	0.00467929317069683
"Tmc8"	3.78435409617503e-07	-1.0240527787827	0.019	0.038	0.00476223119462666
"Slc16a1"	3.7902274903071e-07	-0.691053678482357	0.046	0.073	0.00476962227380245
"Dimt1"	3.794517932661e-07	0.720048091686329	0.065	0.041	0.0047750213664606
"Gm14325"	3.86437614074168e-07	0.613097088441265	0.085	0.056	0.00486293093550933
"Sgsh"	3.91111338967762e-07	0.575348977034977	0.097	0.066	0.00492174508957032
"Wdtc1"	3.95320008163256e-07	-0.40913872767005	0.127	0.168	0.00497470698272641
"Lynx1"	3.97928913936479e-07	-1.38058463627105	0.008	0.022	0.00500753745297666
"Kcnq1ot1"	4.10270283306367e-07	0.673166636590751	0.071	0.044	0.00516284124512732
"Tyk2"	4.13222243761533e-07	-0.46078038196389	0.093	0.129	0.00519998871549513
"Memo1"	4.20071735470633e-07	0.461689043485118	0.14	0.103	0.00528618271916245
"Heatr6"	4.25298904449739e-07	-0.503925917397476	0.085	0.12	0.00535196141359552
"Ypel4"	4.34301659450452e-07	-1.91958351222667	0.003	0.013	0.00546525208252449
"Flrt2"	4.37554535911178e-07	0.777384014007617	0.062	0.039	0.00550618627990627
"2410131K14Rik"	4.38380399324094e-07	0.631656417936931	0.083	0.054	0.0055165789450944
"Mospd1"	4.41693893813643e-07	-0.532680420558402	0.071	0.104	0.00555827595975088
"Prr12"	4.61165324719474e-07	0.763595807359087	0.059	0.035	0.00580330444626986
"Wdr74"	4.68754875250952e-07	0.390121006402937	0.161	0.129	0.00589881135015798
"Rabgap1l"	4.69205170691401e-07	-0.643716248926358	0.051	0.08	0.00590447786798059
"Npr1"	4.69459713999472e-07	0.802219356617535	0.052	0.03	0.00590768104096935
"Spaca9"	4.81347001528675e-07	-0.741465033141476	0.038	0.063	0.00605727066723685
"Kat6b"	4.81362352948944e-07	0.912402274367958	0.043	0.022	0.00605746384950951
"Fam114a1"	4.89955167223861e-07	-0.611127792230695	0.056	0.085	0.00616559582434507
"Dgkg"	5.00365596388784e-07	-1.86757620875834	0.004	0.014	0.00629660066495645
"Fkbp4"	5.1126174730576e-07	0.30063621001378	0.241	0.208	0.00643371782809569
